#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321A374C1
#Date Time: 2018-11-14 19:14:39.734

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (°)
969.16332516775265,0.041821638205673722,-25.44972361821042,84.884743264566097
976.35445531216624,0.039757292271380112,-26.162397937276278,82.941451134663808
983.59894318423119,0.03798588871448226,-26.785208376384642,79.904967957163592
990.8971846948881,0.0089548497511603674,-27.67089049088343,78.618667771073177
998.24957869271168,0.037742224304104705,-28.378276758282787,74.31036846865635
1005.6565269857074,0.029492497885239818,-28.915289568940715,71.267704160548405
1013.118434363271,0.044572304027187079,-29.654891438012989,68.834178735638702
1020.6357086183095,0.034672142409567307,-30.53620879712911,66.997978760828062
1028.2087605695272,0.050313272164803087,-31.129822325448696,60.963334092529934
1035.838004083877,0.044017136682707743,-31.833053107138369,61.322439068204176
1043.5238560991784,0.036198473234964779,-32.658397404984868,58.940999731336376
1051.2667366469034,0.028326312822489246,-33.703429657166978,54.734763886306467
1059.0670688751297,0.041848755667189992,-33.881542895481331,48.193043788802093
1066.9252790716675,0.034975836801885145,-34.884713687636022,41.885326241749766
1074.8417966873556,0.030197909082976315,-35.468317158079323,36.906749102311103
1082.8170543595297,0.032386845828173846,-36.505728116549108,33.828458211333952
1090.8514879356683,0.030527301658880221,-36.26142056399167,27.362691040511152
1098.9455364972098,0.03151989418629101,-37.288636348318867,21.617636892067445
1107.0996423835486,0.042023092397549609,-37.428005191250435,16.007326454899712
1115.3142512162096,0.032699341607451013,-37.97007891152478,8.0909996067661041
1123.5898119232006,0.045589056211009824,-38.876839018126354,5.675243638920648
1131.9267767635472,0.036530626388421243,-38.153581584864774,-2.5096288300527192
1140.3256013520083,0.028200089183610659,-38.235491591266552,-3.8495511441439874
1148.7867446839741,0.025759980675054108,-39.124299815144916,-14.573199379553671
1157.3106691605528,0.033186021408009206,-38.39432965353307,-12.988456153227574
1165.8978406138388,0.014252309090259504,-38.819877958498282,-19.720990531033273
1174.5487283323703,0.034337414417260223,-38.32918309308485,-24.104332107447377
1183.2638050867779,0.035750936886783442,-38.583402267752021,-30.848186120958367
1192.0435471556191,0.028526632493425387,-38.765884435932769,-36.513644967317113
1200.8884343514078,0.030153263182874021,-38.167409837050108,-43.681581396131492
1209.7989500468377,0.021872641716706651,-38.502289134031152,-42.576029341182135
1218.7755812011956,0.018799069607808062,-37.988844189161071,-45.58690936828468
1227.8188183869756,0.036739857121909074,-38.432804232589959,-50.209568977067363
1236.9291558166888,0.014551194542286549,-38.168872220155336,-53.6619347431552
1246.1070913698713,0.035449826052222813,-37.851435754355755,-47.793622885274772
1255.3531266202936,0.021357630372422672,-37.574402137099561,-55.097076811413743
1264.667766863372,0.019434383629041527,-37.468716340508578,-56.062112692014885
1274.0515211437821,0.023125810393719276,-38.106421400482155,-58.426883192460998
1283.5049022832795,0.025007064788983908,-37.617020950823481,-63.345833402404267
1293.0284269087233,0.040658489697011385,-37.302910265505382,-56.88702726316145
1302.6226154803119,0.024308457566245781,-37.479160644924981,-64.927526599642988
1312.2879923200246,0.026145813066152664,-37.789211294819438,-62.454862258525594
1322.0250856402772,0.01687711687778673,-37.00931734725939,-67.117157858595789
1331.8344275727873,0.018566755689219755,-37.403622896393358,-66.679817723521751
1341.716554197656,0.02066150836465757,-37.112400578415055,-70.402878257704856
1351.6720055726653,0.017011096678217208,-36.62250631217988,-68.211968067104166
1361.7013257627902,0.027895938356535154,-37.213955442116365,-69.491371081243017
1371.8050628699348,0.01883586719840271,-37.172278462282492,-68.977514499831159
1381.9837690628831,0.021276850769776902,-36.564492241141998,-74.275053519161119
1392.238000607477,0.036809392096647249,-36.846082775954613,-71.601989218751797
1402.5683178970153,0.021824016279999286,-37.157102594690365,-72.389371838585134
1412.9752854828789,0.02315900545475787,-37.154091789869575,-73.387804200369999
1423.4594721053852,0.022819200355999603,-36.973948415197107,-75.969650848076014
1434.0214507248677,0.023593397893205983,-36.62184034929949,-77.210927648404137
1444.661798552989,0.011700011913536611,-36.220809770461614,-77.075222350103786
1455.3810970842858,0.021743143417472278,-36.355453225035788,-77.531631129393176
1466.179932127947,0.010437014066323906,-36.719968532237417,-75.636203812022131
1477.0588938398287,0.017570757436569304,-36.563752595516277,-78.21480913124438
1488.018576754705,0.034515867325352133,-36.216283271350122,-76.884008875052757
1499.0595798187617,0.011159998929821485,-36.586202170712454,-80.683471495758909
1510.1825064223256,0.020053208138440609,-36.535420093406053,-80.805642461624501
1521.3879644328422,0.015627154577619071,-36.642145409085643,-79.445699589667527
1532.6765662280941,0.018707233257237891,-36.930590318214527,-81.998507761982808
1544.0489287296691,0.019077970325008825,-35.853533628698763,-81.913373251061387
1555.5056734366726,0.018192485787115305,-36.637351772851105,-82.667771874575124
1567.0474264596946,0.022137802955738736,-36.205228098089123,-80.830370128566244
1578.6748185550257,0.0047880167065000078,-36.756485822017069,-87.602154052124391
1590.3884851591276,0.021682505933437696,-36.422729270518637,-83.242254041490014
1602.1890664233606,0.017443281685561925,-35.793995283895349,-85.606007965381082
1614.0772072489669,0.01518137151917983,-36.736460115474912,-87.871286780870207
1626.0535573223151,0.02110502463824715,-36.926489842150197,-85.81415578173511
1638.1187711504044,0.017826137643661054,-36.382090672576176,-84.383616425698563
1650.2735080966365,0.021413521773046357,-36.639493204885213,-84.861557028982276
1662.5184324168454,0.017414552213511032,-36.410790829767137,-88.197707074152078
1674.8542132956018,0.0090989909986282386,-36.379612413929408,-90.322555861558726
1687.2815248827831,0.0030248041762261499,-36.684607566274025,-87.952326702058429
1699.8010463304161,0.02110413369121928,-36.155016427738175,-84.752955784980983
1712.4134618297921,0.022958054431521026,-36.52615271033018,-82.392659231365215
1725.1194606488586,0.019175762459845591,-36.535739293127591,-85.525265100490628
1737.9197371698872,0.024200016125544396,-36.309373386451561,-87.374558163269512
1750.8149909274216,0.013116197336360925,-36.279259586629379,-88.924640055577271
1763.8059266465073,0.019694445042234346,-36.620621385879758,-87.291122256901815
1776.8932542812049,-0.0013634787510043941,-36.703390222994472,-90.424476028965159
1790.0776890533884,0.018735241925626249,-36.300783455741758,-92.060158555732073
1803.3599514918337,0.011637489583594816,-36.541144646417472,-88.546898862348073
1816.7407674715932,0.016355027466478177,-36.507365402200442,-87.680608148772308
1830.2208682536661,0.0083103311447937141,-36.125638787409066,-91.874944181620663
1843.8009905249621,0.0059636750798788413,-36.413582995414231,-95.409301048521769
1857.4818764385609,0.0033989318833911033,-36.09675738055455,-92.886837369842013
1871.2642736542703,0.011996806598529959,-36.639685083579629,-92.715340231575965
1885.1489353794859,-0.0013931572474647756,-36.62198787521519,-91.254909644436211
1899.1366204103556,-0.0070121617542194693,-36.57386265532714,-94.290920053922036
1913.2280931732453,-0.00013010265261846155,-36.827826848768737,-92.94641172765067
1927.424123766516,0.0018524028165689752,-36.203037308868943,-95.897355455225735
1941.7254880026096,0.0086910175761234637,-36.633055219582012,-92.992081017489951
1956.1329674504468,0.0051100740119535163,-35.713473784791447,-92.359166565355167
1970.6473494781403,0.0043649889341489789,-36.109028304134348,-94.004431638693944
1985.2694272960232,0.014963164957926484,-35.728536347565971,-94.284381058876505
2000,-0.023444544431639489,-36.054745506363219,-96.448847605575111
